time/time_elapsed,train/learning_rate,rollout/success_rate,train/n_updates,train/ent_coef,time/total_timesteps,time/fps,train/actor_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,time/episodes
1415,0.0003,0.13,472799,0.010164797306060791,472900,51,16.035926818847656,-71.24124837000001,150.0,0.16592779755592346,1.8633129596710205,3152
1426,0.0003,0.14,473399,0.010352724231779575,473500,51,16.62727165222168,-70.37118095,150.0,0.26624083518981934,1.9393576383590698,3156
1438,0.0003,0.14,473999,0.01050496008247137,474100,51,16.86776351928711,-68.81185669999999,150.0,0.20007044076919556,0.27215147018432617,3160
1449,0.0003,0.13,474599,0.010517144575715065,474700,51,15.705253601074219,-69.13293935,150.0,0.14245741069316864,-1.6804709434509277,3164
1461,0.0003,0.12,475199,0.010430254973471165,475300,51,14.219496726989746,-69.28955601,150.0,0.10195720195770264,-3.5920701026916504,3168
1472,0.0003,0.13,475799,0.010199950076639652,475900,51,16.53295135498047,-68.33776743000001,150.0,0.15766458213329315,1.6325695514678955,3172
1484,0.0003,0.12,476399,0.009985414333641529,476500,51,16.307889938354492,-67.52673945000001,150.0,0.13263189792633057,-0.3054938316345215,3176
1496,0.0003,0.12,476999,0.009981329552829266,477100,51,14.628028869628906,-64.44770338999999,150.0,0.12428813427686691,-4.170994281768799,3180
1507,0.0003,0.12,477599,0.010148863308131695,477700,51,16.00716781616211,-65.38402581999999,150.0,0.22067172825336456,2.127194404602051,3184
1518,0.0003,0.13,478199,0.010251513682305813,478300,51,16.178823471069336,-70.14075057000001,150.0,0.26333481073379517,0.08536696434020996,3188
1529,0.0003,0.14,478799,0.010367495007812977,478900,51,15.313334465026855,-69.06679113999999,150.0,0.18837368488311768,-0.8009638786315918,3192
1541,0.0003,0.13,479399,0.010088830254971981,479500,51,15.591933250427246,-65.88539815,150.0,0.1439487636089325,1.5012552738189697,3196
1552,0.0003,0.1,479999,0.009985966607928276,480100,51,15.392487525939941,-66.16509195,150.0,0.21331489086151123,-0.614774227142334,3200
1564,0.0003,0.11,480599,0.009858380071818829,480700,51,15.150880813598633,-65.69799760000001,150.0,0.24129068851470947,-2.120844841003418,3204
1575,0.0003,0.11,481199,0.009883151389658451,481300,51,14.4475736618042,-68.62035504,150.0,0.1292705088853836,-1.1145416498184204,3208
1587,0.0003,0.1,481799,0.009933625347912312,481900,51,15.300148963928223,-68.38046501000002,150.0,0.199368417263031,-1.6061196327209473,3212
1598,0.0003,0.1,482399,0.00990819837898016,482500,51,14.843843460083008,-68.97627756000001,150.0,0.1032126247882843,-2.6377084255218506,3216
1610,0.0003,0.1,482999,0.009828129783272743,483100,51,15.572892189025879,-69.11519440000001,150.0,0.13272038102149963,-0.5929418206214905,3220
1622,0.0003,0.11,483599,0.009821875020861626,483700,51,14.434608459472656,-71.19248402,150.0,0.18616703152656555,-1.909536361694336,3224
1633,0.0003,0.1,484199,0.009857989847660065,484300,51,15.706490516662598,-69.1453075,150.0,0.2018481194972992,1.1191972494125366,3228
1645,0.0003,0.1,484799,0.00984653178602457,484900,51,15.851075172424316,-71.5168037,150.0,0.1763588786125183,-0.14465618133544922,3232
1657,0.0003,0.09,485399,0.009958329610526562,485500,51,14.117326736450195,-74.70656952,150.0,0.1244400292634964,-4.315221786499023,3236
1668,0.0003,0.09,485999,0.010083381086587906,486100,51,17.28216552734375,-73.71928940000001,150.0,0.17551185190677643,3.9061453342437744,3240
1680,0.0003,0.09,486599,0.010029850527644157,486700,51,15.385163307189941,-75.95328312000001,150.0,0.128117173910141,-1.8539060354232788,3244
1691,0.0003,0.08,487199,0.009914900176227093,487300,51,15.532597541809082,-78.65755475,150.0,0.33970123529434204,-1.628301739692688,3248
1703,0.0003,0.07,487799,0.00970374047756195,487900,51,16.83203887939453,-79.24521801,150.0,0.1753131002187729,3.397028923034668,3252
1714,0.0003,0.06,488399,0.00959792546927929,488500,51,15.498270034790039,-81.50608407,150.0,0.4187476634979248,0.3323366641998291,3256
1726,0.0003,0.06,488999,0.009634324349462986,489100,51,16.036394119262695,-80.24392363999999,150.0,0.21763941645622253,0.042033255100250244,3260
1737,0.0003,0.06,489599,0.009566198103129864,489700,51,15.747663497924805,-80.37616512,150.0,0.17398038506507874,0.41214752197265625,3264
1749,0.0003,0.06,490199,0.009606996551156044,490300,51,16.196517944335938,-82.19839379000001,150.0,0.2530774474143982,0.5248709321022034,3268
1760,0.0003,0.06,490799,0.0095734354108572,490900,51,15.866341590881348,-80.97062322,150.0,0.15519845485687256,-2.9083786010742188,3272
1772,0.0003,0.06,491399,0.009562626481056213,491500,51,16.49313735961914,-83.94634814000001,150.0,0.1557765156030655,3.6792290210723877,3276
1783,0.0003,0.07,491999,0.009549926966428757,492100,51,16.090057373046875,-83.21147694,150.0,0.2250114232301712,-0.7255024313926697,3280
1795,0.0003,0.07,492599,0.00950606632977724,492700,51,17.68621063232422,-81.14258753,150.0,0.18539929389953613,1.4173998832702637,3284
1806,0.0003,0.07,493199,0.009365844540297985,493300,51,14.944772720336914,-77.97418867,150.0,0.1558695137500763,-3.6935477256774902,3288
1818,0.0003,0.06,493799,0.009533347561955452,493900,51,15.790485382080078,-83.20210741,150.0,0.20958523452281952,1.0916472673416138,3292
1829,0.0003,0.06,494399,0.009718650951981544,494500,51,15.38080883026123,-82.9564801,150.0,0.6489733457565308,1.2090983390808105,3296
1840,0.0003,0.06,494999,0.009958880953490734,495100,51,15.723505973815918,-84.97128875,150.0,0.2721864879131317,-0.4582531154155731,3300
1852,0.0003,0.06,495599,0.00980716198682785,495700,51,15.723087310791016,-89.17593152999999,150.0,0.24763253331184387,0.9372924566268921,3304
1863,0.0003,0.06,496199,0.009555693715810776,496300,51,16.574214935302734,-86.61553305,150.0,0.3284158706665039,-1.1386744976043701,3308
1874,0.0003,0.07,496799,0.009537657722830772,496900,51,16.83885955810547,-86.86482222000001,150.0,0.28637176752090454,3.280165910720825,3312
1885,0.0003,0.07,497399,0.009626742452383041,497500,51,16.429628372192383,-84.73424598000001,150.0,0.2371300905942917,-1.1228262186050415,3316
1897,0.0003,0.07,497999,0.009817300364375114,498100,51,16.08296775817871,-89.31632082,150.0,0.14280912280082703,1.958346962928772,3320
1909,0.0003,0.06,498599,0.009909989312291145,498700,51,17.105043411254883,-88.56886403,150.0,0.22427400946617126,1.3916035890579224,3324
1921,0.0003,0.06,499199,0.009895889088511467,499300,51,15.190643310546875,-88.72354507000001,150.0,0.19433316588401794,-3.9460015296936035,3328
1933,0.0003,0.06,499799,0.00992568489164114,499900,51,16.342700958251953,-84.95265042,150.0,0.16153070330619812,-0.8750643730163574,3332
1944,0.0003,0.07,500399,0.00986535381525755,500500,51,16.54541015625,-81.31415537,150.0,0.25515252351760864,0.6090465784072876,3336
1956,0.0003,0.09,500999,0.010265842080116272,501100,51,16.33746337890625,-79.80001539000001,150.0,0.24184250831604004,0.8646814227104187,3340
1968,0.0003,0.09,501599,0.010311649180948734,501700,51,16.464262008666992,-84.79080411999999,150.0,0.12286125123500824,-1.4506957530975342,3344
1979,0.0003,0.09,502199,0.01025386992841959,502300,51,16.542877197265625,-83.89613728,150.0,0.2780231535434723,-2.214662551879883,3348
1991,0.0003,0.09,502799,0.010304128751158714,502900,51,18.421585083007812,-84.63653409,150.0,0.1993991583585739,3.739680767059326,3352
2003,0.0003,0.1,503399,0.010262385942041874,503500,51,15.758878707885742,-82.90775844000001,150.0,0.15033015608787537,-0.24519729614257812,3356
2015,0.0003,0.11,503999,0.010300396010279655,504100,51,17.281044006347656,-84.61192718000001,150.0,0.2628498375415802,3.102076292037964,3360
2027,0.0003,0.12,504599,0.010370095260441303,504700,51,15.210113525390625,-84.01981267000001,150.0,0.1462419480085373,-3.287966728210449,3364
2038,0.0003,0.12,505199,0.010041163302958012,505300,51,15.055047035217285,-84.21048828,150.0,0.19674921035766602,-2.9259088039398193,3368
2049,0.0003,0.11,505799,0.010062468238174915,505900,51,17.25127601623535,-83.98614244999999,150.0,0.36676016449928284,2.254110097885132,3372
2060,0.0003,0.11,506399,0.010107387788593769,506500,51,17.641029357910156,-80.92182787,150.0,0.31606870889663696,3.4838504791259766,3376
2072,0.0003,0.1,506999,0.010149405337870121,507100,51,16.739700317382812,-80.27468113,150.0,0.5087795853614807,1.4262374639511108,3380
2084,0.0003,0.1,507599,0.010407441295683384,507700,51,17.38874626159668,-84.05674243,150.0,0.23226118087768555,0.47792327404022217,3384
2095,0.0003,0.1,508199,0.010252037085592747,508300,51,17.17845344543457,-82.51216612,150.0,0.19882524013519287,2.3343729972839355,3388
2107,0.0003,0.1,508799,0.010205462574958801,508900,51,16.726123809814453,-77.42796498999999,150.0,0.28227484226226807,2.0716657638549805,3392
2119,0.0003,0.1,509399,0.010121205821633339,509500,51,15.177743911743164,-78.2218471,150.0,0.20415806770324707,0.8884528875350952,3396
2132,0.0003,0.1,509999,0.009833300486207008,510100,51,16.271589279174805,-77.94576471,150.0,0.2894721031188965,-3.756542682647705,3400
2145,0.0003,0.09,510599,0.00984877161681652,510700,51,16.706920623779297,-73.30657783,150.0,0.24762234091758728,1.280083179473877,3404
2158,0.0003,0.09,511199,0.009831706061959267,511300,51,18.179471969604492,-74.47350807,150.0,0.25219863653182983,4.828038215637207,3408
2170,0.0003,0.09,511799,0.00969714391976595,511900,51,15.443099975585938,-72.13302961,150.0,0.16934072971343994,-0.9378311634063721,3412
2183,0.0003,0.09,512399,0.009702000766992569,512500,51,16.675643920898438,-72.82737956,150.0,0.26915884017944336,2.2824959754943848,3416
2195,0.0003,0.09,512999,0.0096439765766263,513100,51,16.39096450805664,-70.82696643,150.0,0.3356962203979492,1.0599086284637451,3420
2207,0.0003,0.09,513599,0.009391428902745247,513700,51,17.135147094726562,-70.33951942,150.0,0.44333070516586304,2.288381338119507,3424
2219,0.0003,0.09,514199,0.009772291406989098,514300,51,15.120079040527344,-68.67320742,150.0,0.2609286308288574,-0.8145917057991028,3428
