time/fps,train/ent_coef_loss,rollout/success_rate,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,rollout/ep_len_mean,time/episodes,train/ent_coef,time/total_timesteps,time/time_elapsed
51,-0.4850904047489166,0.47,-23.758558040000004,0.0003,310149,4.638001918792725,0.006926789879798889,150.0,2068,0.002580011496320367,310250,2122
51,-1.0807596445083618,0.45,-23.978528490000002,0.0003,310749,4.607506275177002,0.007201153784990311,150.0,2072,0.002527012024074793,310850,2134
51,-1.5374045372009277,0.43,-24.071493939999996,0.0003,311349,4.415964126586914,0.004505598917603493,150.0,2076,0.0025055885780602694,311450,2147
51,-2.7490406036376953,0.43,-24.120351039999996,0.0003,311949,4.517001152038574,0.0070499759167432785,150.0,2080,0.0024969226215034723,312050,2160
51,0.3992433249950409,0.42,-22.465966350000002,0.0003,312549,4.359598636627197,0.010057074949145317,150.0,2084,0.0025593258906155825,312650,2172
51,-1.7750295400619507,0.41,-24.206777680000002,0.0003,313149,4.680398941040039,0.018633287400007248,150.0,2088,0.0025775546673685312,313250,2184
51,-2.5543251037597656,0.39,-24.34018595,0.0003,313749,4.173027038574219,0.00807078555226326,150.0,2092,0.002675238996744156,313850,2197
51,-1.2261815071105957,0.38,-24.20009949,0.0003,314349,4.894021987915039,0.007261787541210651,150.0,2096,0.0025552543811500072,314450,2209
51,-0.44186508655548096,0.36,-21.02042077,0.0003,314949,4.560511589050293,1.0869436264038086,150.0,2100,0.0024880301207304,315050,2221
51,-0.15929019451141357,0.34,-21.015959920000004,0.0003,315549,4.800745010375977,0.00966290570795536,150.0,2104,0.0025317834224551916,315650,2233
51,1.3867559432983398,0.34,-21.165370499999998,0.0003,316149,4.625102519989014,0.00843425840139389,150.0,2108,0.00253861490637064,316250,2245
51,-1.7653615474700928,0.32,-21.37393752,0.0003,316749,4.541429042816162,0.005847087129950523,150.0,2112,0.002552981721237302,316850,2258
51,-1.1262435913085938,0.33,-21.206182279999997,0.0003,317349,4.417522430419922,0.00974805187433958,150.0,2116,0.002497770357877016,317450,2270
51,1.4228594303131104,0.34,-21.12957293,0.0003,317949,4.643590927124023,0.007721696514636278,150.0,2120,0.0024727669078856707,318050,2282
51,-0.19907397031784058,0.35,-20.956733999999997,0.0003,318549,4.649866104125977,0.018022805452346802,150.0,2124,0.0024927386548370123,318650,2294
51,-0.595586359500885,0.34,-19.210330470000002,0.0003,319149,4.313508033752441,0.005307075567543507,150.0,2128,0.002434786641970277,319250,2307
51,3.5031611919403076,0.33,-19.03088487,0.0003,319749,4.553804874420166,0.006910707801580429,150.0,2132,0.0024910203646868467,319850,2320
51,-2.009641647338867,0.31,-19.213038759999996,0.0003,320349,4.636598110198975,0.004961606115102768,150.0,2136,0.0025348046328872442,320450,2332
51,-3.6105377674102783,0.32,-18.39903792,0.0003,320949,4.525588035583496,0.005953838117420673,150.0,2140,0.002417829120531678,321050,2345
51,0.24439573287963867,0.29,-18.44269247,0.0003,321549,4.518984794616699,0.0055469549261033535,150.0,2144,0.00240784022025764,321650,2357
51,-1.479260802268982,0.3,-15.27847882,0.0003,322149,4.549549102783203,0.0068166134878993034,150.0,2148,0.002445533173158765,322250,2369
51,-0.6779797077178955,0.3,-15.171823419999996,0.0003,322749,4.627386093139648,0.006175865884870291,150.0,2152,0.002454332308843732,322850,2381
51,-1.6298353672027588,0.32,-14.887621179999998,0.0003,323349,4.400888442993164,0.017588697373867035,150.0,2156,0.00252803647890687,323450,2394
51,-0.9459563493728638,0.3,-14.981301600000002,0.0003,323949,4.666700839996338,0.009004045277833939,150.0,2160,0.0025201458483934402,324050,2406
51,0.7141836881637573,0.3,-15.073943359999996,0.0003,324549,4.7965497970581055,0.01255617942661047,150.0,2164,0.002513184444978833,324650,2418
51,-1.6933375597000122,0.33,-14.88793918,0.0003,325149,4.798464298248291,0.005641941912472248,150.0,2168,0.0025160082150250673,325250,2431
51,2.519296646118164,0.35,-14.7690107,0.0003,325749,5.159595966339111,0.00867203064262867,150.0,2172,0.0025071625132113695,325850,2443
51,1.4312368631362915,0.35,-14.796780009999999,0.0003,326349,4.687057018280029,0.0054265521466732025,150.0,2176,0.0025286092422902584,326450,2456
51,4.758177757263184,0.35,-14.798397939999997,0.0003,326949,4.868614673614502,0.006575567647814751,150.0,2180,0.002472502877935767,327050,2468
51,-0.10410517454147339,0.34,-14.911847600000002,0.0003,327549,4.476462364196777,0.012302815914154053,150.0,2184,0.0024985577911138535,327650,2481
51,0.5079829692840576,0.35,-14.42666737,0.0003,328149,4.716288089752197,0.01072617992758751,150.0,2188,0.002454574452713132,328250,2493
51,1.8339028358459473,0.37,-14.57216143,0.0003,328749,5.130331993103027,0.008095888420939445,150.0,2192,0.002437043469399214,328850,2506
51,-2.7317895889282227,0.36,-14.693670910000003,0.0003,329349,4.495965957641602,0.006753685884177685,150.0,2196,0.002404608065262437,329450,2518
51,-0.9223916530609131,0.37,-16.20148116,0.0003,329949,4.527692794799805,0.006770784500986338,150.0,2200,0.002379516838118434,330050,2530
51,-4.131003379821777,0.39,-16.258279809999998,0.0003,330549,4.504018306732178,0.005792680662125349,150.0,2204,0.002426241524517536,330650,2542
51,-1.1686177253723145,0.38,-16.18013776,0.0003,331149,4.813356876373291,0.012440286576747894,150.0,2208,0.0024469015188515186,331250,2554
51,-3.1116299629211426,0.39,-16.030592700000003,0.0003,331749,4.645459175109863,0.01143504399806261,150.0,2212,0.0024874452501535416,331850,2566
51,4.785733699798584,0.41,-16.079497200000002,0.0003,332349,4.88355016708374,0.00887463241815567,150.0,2216,0.002463092328980565,332450,2578
51,-0.5166282057762146,0.4,-18.45644787,0.0003,332949,4.668662071228027,0.013988785445690155,150.0,2220,0.002375730313360691,333050,2590
51,1.6285929679870605,0.41,-18.56177081,0.0003,333549,4.509979724884033,0.03236113488674164,150.0,2224,0.002460743300616741,333650,2601
51,3.5350122451782227,0.43,-18.28242648,0.0003,334149,4.690972328186035,0.013485198840498924,150.0,2228,0.002461703261360526,334250,2613
51,-1.9231290817260742,0.41,-18.70467434,0.0003,334749,4.638318061828613,0.005642349366098642,150.0,2232,0.0023914524354040623,334850,2625
51,-0.788619339466095,0.41,-19.52966088,0.0003,335349,4.750561237335205,0.055592991411685944,150.0,2236,0.0024113308172672987,335450,2637
51,2.142244338989258,0.4,-18.6065657,0.0003,335949,4.9722113609313965,0.01274427492171526,150.0,2240,0.0024162917397916317,336050,2648
51,6.085990905761719,0.41,-18.52842238,0.0003,336549,5.274797439575195,0.011101093143224716,150.0,2244,0.0024833318311721087,336650,2660
51,-0.9710357189178467,0.41,-18.643573679999996,0.0003,337149,4.801172733306885,0.008063767105340958,150.0,2248,0.00255865347571671,337250,2672
51,0.6964795589447021,0.43,-18.65633885,0.0003,337749,5.019759178161621,0.009595748037099838,150.0,2252,0.002551780315116048,337850,2684
51,0.9581223726272583,0.42,-19.077147189999994,0.0003,338349,5.010168075561523,0.01375114731490612,150.0,2256,0.0024525937624275684,338450,2696
51,1.8671199083328247,0.45,-19.06575179,0.0003,338949,4.90170431137085,0.020465733483433723,150.0,2260,0.0024021293502300978,339050,2708
51,-2.1872007846832275,0.46,-18.979373419999998,0.0003,339549,4.716332912445068,0.009905594401061535,150.0,2264,0.0023350233677774668,339650,2720
51,-0.28623372316360474,0.44,-19.22487043,0.0003,340149,4.688366413116455,0.005869897082448006,150.0,2268,0.0023323092609643936,340250,2731
51,2.9460201263427734,0.43,-20.57834345,0.0003,340749,4.666380882263184,0.008535676635801792,150.0,2272,0.0023518484085798264,340850,2743
51,0.1350467950105667,0.45,-20.442262759999995,0.0003,341349,4.516715049743652,0.008208628743886948,150.0,2276,0.0023468208964914083,341450,2754
51,-2.8054800033569336,0.42,-20.684792469999998,0.0003,341949,4.3922624588012695,0.005951421335339546,150.0,2280,0.0024191392585635185,342050,2766
51,-2.283107280731201,0.43,-20.536787849999996,0.0003,342549,4.136033058166504,0.005997479893267155,150.0,2284,0.002327174646779895,342650,2777
51,2.2283904552459717,0.43,-19.013102240000002,0.0003,343149,4.348448276519775,0.014855051413178444,150.0,2288,0.002276877174153924,343250,2789
51,-1.1148576736450195,0.42,-18.84902375,0.0003,343749,4.297646522521973,0.005759501829743385,150.0,2292,0.0022982172667980194,343850,2800
51,0.6493488550186157,0.43,-18.947452390000002,0.0003,344349,4.449330806732178,0.006564644165337086,150.0,2296,0.0022465456277132034,344450,2811
51,0.5005855560302734,0.44,-17.29944039,0.0003,344949,4.931118011474609,0.010247712954878807,150.0,2300,0.002277012914419174,345050,2822
51,-0.07768470048904419,0.46,-17.06646161,0.0003,345549,4.5404510498046875,0.011344177648425102,150.0,2304,0.002360445447266102,345650,2833
51,-0.9802831411361694,0.5,-16.87717395,0.0003,346149,4.525167465209961,0.006841061171144247,150.0,2308,0.0024023298174142838,346250,2844
51,-4.7393388748168945,0.5,-16.77646856,0.0003,346749,4.525747299194336,0.005446325056254864,150.0,2312,0.0024343838449567556,346850,2855
51,-3.515183687210083,0.49,-16.84422291,0.0003,347349,4.256795883178711,0.005496691446751356,150.0,2316,0.0024561830796301365,347450,2866
51,-1.4505959749221802,0.51,-14.411949029999999,0.0003,347949,4.4327778816223145,0.0044805509969592094,150.0,2320,0.002483887132257223,348050,2876
51,0.9494614005088806,0.52,-14.829481080000003,0.0003,348549,4.589446067810059,0.006815454922616482,150.0,2324,0.00238045328296721,348650,2887
51,2.1504836082458496,0.53,-14.83680154,0.0003,349149,4.416729927062988,0.0115378238260746,150.0,2328,0.0023371074348688126,349250,2898
51,-4.506901264190674,0.55,-14.33492222,0.0003,349749,4.532465934753418,0.0042503150179982185,150.0,2332,0.002329691778868437,349850,2910
51,-2.4622840881347656,0.56,-14.680052669999998,0.0003,350349,4.821120262145996,0.00968899391591549,150.0,2336,0.002329609589651227,350450,2921
51,-0.7515766620635986,0.59,-14.596689700000004,0.0003,350949,4.262734889984131,0.0044803982600569725,150.0,2340,0.002411482622846961,351050,2932
51,-1.863736629486084,0.6,-14.459260800000003,0.0003,351549,4.201667308807373,0.004504860378801823,150.0,2344,0.0024186410009860992,351650,2943
51,3.3900933265686035,0.63,-14.285241669999998,0.0003,352149,4.895706653594971,0.013168316334486008,150.0,2348,0.0024267297703772783,352250,2953
51,5.1806230545043945,0.64,-14.191115260000002,0.0003,352749,4.804593563079834,0.01065327599644661,150.0,2352,0.002383940387517214,352850,2964
51,1.724596381187439,0.65,-13.90870006,0.0003,353349,4.884454250335693,0.009296191856265068,150.0,2356,0.0024554419796913862,353450,2976
51,-1.826072096824646,0.65,-13.819328379999996,0.0003,353949,4.135377407073975,0.005743423011153936,150.0,2360,0.0024417100939899683,354050,2988
51,1.0505077838897705,0.66,-13.823830829999997,0.0003,354549,4.767606258392334,0.008654551580548286,150.0,2364,0.002456738380715251,354650,3000
51,1.1928284168243408,0.66,-13.87615394,0.0003,355149,4.58732795715332,0.006844703108072281,150.0,2368,0.0024634154979139566,355250,3012
51,4.678351402282715,0.69,-12.56275304,0.0003,355749,5.0174946784973145,0.1378793716430664,150.0,2372,0.002508948091417551,355850,3024
51,-2.251955509185791,0.69,-12.52915111,0.0003,356349,4.2944865226745605,0.009394998662173748,150.0,2376,0.002482912503182888,356450,3036
51,-0.8440995812416077,0.72,-12.16798786,0.0003,356949,4.302649974822998,0.007446598261594772,150.0,2380,0.0024527492932975292,357050,3048
51,-0.9415867924690247,0.71,-15.355944270000002,0.0003,357549,4.6203789710998535,0.03420141339302063,150.0,2384,0.002482553943991661,357650,3060
51,-0.5215631127357483,0.73,-15.195321720000003,0.0003,358149,4.365293502807617,0.00909352395683527,150.0,2388,0.0024808617308735847,358250,3072
51,0.15715831518173218,0.72,-15.30699606,0.0003,358749,4.61520528793335,0.013095805421471596,150.0,2392,0.002443414181470871,358850,3084
51,-1.2301572561264038,0.73,-15.23443827,0.0003,359349,4.226517677307129,0.006952253635972738,150.0,2396,0.0024626590311527252,359450,3095
51,-4.387580871582031,0.74,-15.264285070000003,0.0003,359949,4.461794376373291,0.010066300630569458,150.0,2400,0.0023711908143013716,360050,3107
51,0.4469875395298004,0.71,-15.414944389999999,0.0003,360549,4.3481245040893555,0.009659580886363983,150.0,2404,0.0023468779399991035,360650,3119
51,2.543619155883789,0.68,-15.598905030000003,0.0003,361149,4.825050354003906,0.29891350865364075,150.0,2408,0.0024389070458710194,361250,3132
51,2.0327377319335938,0.67,-15.6464608,0.0003,361749,4.793272972106934,0.02048594318330288,150.0,2412,0.002394334878772497,361850,3144
51,-0.9727648496627808,0.66,-15.886508239999998,0.0003,362349,4.830982208251953,0.007147538475692272,150.0,2416,0.0024854594375938177,362450,3157
51,1.701749324798584,0.66,-15.844170810000001,0.0003,362949,4.733582973480225,0.01573270559310913,150.0,2420,0.0024902925360947847,363050,3169
51,-4.759242534637451,0.64,-15.483380820000002,0.0003,363549,4.200826168060303,0.014350170269608498,150.0,2424,0.002463822951540351,363650,3181
51,4.073356628417969,0.63,-15.525593640000002,0.0003,364149,4.682300567626953,0.04334262013435364,150.0,2428,0.0025080989580601454,364250,3193
51,-5.677513122558594,0.63,-15.7360276,0.0003,364749,4.306243419647217,0.0054579079151153564,150.0,2432,0.0025216208305209875,364850,3204
51,2.257664203643799,0.63,-14.537301580000001,0.0003,365349,4.715226173400879,0.009511757642030716,150.0,2436,0.0025186766870319843,365450,3215
51,-1.8284902572631836,0.61,-14.622679209999996,0.0003,365949,4.453634262084961,0.00636312598362565,150.0,2440,0.002489612204954028,366050,3226
51,-0.028707027435302734,0.62,-15.920050179999999,0.0003,366549,4.6074604988098145,0.06627734005451202,150.0,2444,0.002483846852555871,366650,3237
51,-2.17067813873291,0.6,-15.99664518,0.0003,367149,4.234468936920166,0.005757056176662445,150.0,2448,0.0024654120206832886,367250,3248
51,-2.377768039703369,0.58,-16.029969400000002,0.0003,367749,4.2013115882873535,0.00823881197720766,150.0,2452,0.0025002621114253998,367850,3259
51,-0.707484245300293,0.58,-15.914723570000003,0.0003,368349,4.787256240844727,0.00783048290759325,150.0,2456,0.0024296545889228582,368450,3271
51,0.44826439023017883,0.57,-15.84902464,0.0003,368949,4.932120323181152,0.026907986029982567,150.0,2460,0.002447931794449687,369050,3282
51,2.0066370964050293,0.57,-15.82521539,0.0003,369549,4.876552104949951,0.010948250070214272,150.0,2464,0.002479191869497299,369650,3292
51,-2.66029691696167,0.57,-15.757698639999996,0.0003,370149,4.413038730621338,0.012453043833374977,150.0,2468,0.0024243982043117285,370250,3303
51,1.505090594291687,0.57,-15.59431812,0.0003,370749,4.882198810577393,0.011362884193658829,150.0,2472,0.0023852605372667313,370850,3315
51,-1.7835333347320557,0.56,-15.688858579999998,0.0003,371349,4.30411958694458,0.02218342386186123,150.0,2476,0.0024253069423139095,371450,3325
51,3.4351673126220703,0.55,-17.19532157,0.0003,371949,4.607604026794434,0.011063231155276299,150.0,2480,0.002411237685009837,372050,3336
51,-2.460000991821289,0.57,-13.89254231,0.0003,372549,4.410721302032471,0.005419518798589706,150.0,2484,0.0023861967492848635,372650,3347
51,-4.6989521980285645,0.57,-13.929610000000004,0.0003,373149,4.267953872680664,0.006217300891876221,150.0,2488,0.0022990929428488016,373250,3358
51,3.768002986907959,0.58,-13.707657110000003,0.0003,373749,4.8209638595581055,0.009471801109611988,150.0,2492,0.0023237261921167374,373850,3369
51,-3.315864086151123,0.57,-13.548943819999998,0.0003,374349,4.242031574249268,0.004055652767419815,150.0,2496,0.0023157387040555477,374450,3379
51,-0.6201606392860413,0.56,-13.57530621,0.0003,374949,4.459907054901123,0.007193382829427719,150.0,2500,0.0022671797778457403,375050,3390
51,1.1214148998260498,0.58,-13.531649839999998,0.0003,375549,4.575342178344727,0.015165962278842926,150.0,2504,0.0022626244463026524,375650,3401
51,-2.2222652435302734,0.58,-14.98261635,0.0003,376149,4.256510257720947,0.007429048418998718,150.0,2508,0.0023062145337462425,376250,3412
51,1.4367085695266724,0.58,-15.0998572,0.0003,376749,4.9150614738464355,0.019787145778536797,150.0,2512,0.0022752501536160707,376850,3422
51,0.7047775387763977,0.59,-14.723034120000001,0.0003,377349,4.445675373077393,0.007445652969181538,150.0,2516,0.0023000305518507957,377450,3433
51,0.21299409866333008,0.58,-14.812540530000001,0.0003,377949,4.773568153381348,0.026331424713134766,150.0,2520,0.002253591548651457,378050,3444
51,-0.6943604946136475,0.6,-14.605441350000003,0.0003,378549,4.726441383361816,0.005859716795384884,150.0,2524,0.002231747377663851,378650,3454
51,0.7924315333366394,0.61,-14.63553825,0.0003,379149,4.506462097167969,0.004945801571011543,150.0,2528,0.0022198455408215523,379250,3465
51,-2.452258586883545,0.61,-14.54421282,0.0003,379749,4.554675579071045,0.005441185086965561,150.0,2532,0.0022496588062494993,379850,3476
51,0.2680661082267761,0.62,-14.40712184,0.0003,380349,4.868027210235596,0.009762585163116455,150.0,2536,0.002171107567846775,380450,3487
51,3.2754621505737305,0.63,-14.314392399999997,0.0003,380949,4.7667341232299805,0.012880256399512291,150.0,2540,0.0022144769318401814,381050,3497
51,4.321234703063965,0.62,-13.137806699999999,0.0003,381549,4.845454216003418,0.010365379974246025,150.0,2544,0.002230987651273608,381650,3508
51,-0.6386129856109619,0.63,-13.20578326,0.0003,382149,4.590738296508789,0.005805148743093014,150.0,2548,0.0022373273968696594,382250,3518
51,-3.3725662231445312,0.62,-13.332052630000003,0.0003,382749,4.343657493591309,0.013661561533808708,150.0,2552,0.0022580523509532213,382850,3529
51,-2.034944772720337,0.62,-13.313931319999996,0.0003,383349,4.310319423675537,0.005008365958929062,150.0,2556,0.0022355890832841396,383450,3540
51,-2.3886892795562744,0.62,-13.39399234,0.0003,383949,4.280394554138184,0.007612382061779499,150.0,2560,0.002210213802754879,384050,3550
51,-4.5652618408203125,0.62,-13.51393787,0.0003,384549,4.404990196228027,0.00927856843918562,150.0,2564,0.0021260406356304884,384650,3561
51,-0.5390057563781738,0.6,-13.539988969999998,0.0003,385149,4.339664936065674,0.008089874871075153,150.0,2568,0.002135924529284239,385250,3572
51,1.292917251586914,0.58,-13.536838350000004,0.0003,385749,4.535600185394287,0.005105494521558285,150.0,2572,0.0021367608569562435,385850,3583
51,-0.15884751081466675,0.59,-13.38986945,0.0003,386349,4.764896869659424,0.008833025582134724,150.0,2576,0.0021572678815573454,386450,3594
51,1.4739362001419067,0.59,-11.835647450000003,0.0003,386949,4.46649169921875,0.007422896102070808,150.0,2580,0.002180596813559532,387050,3604
51,0.6585438847541809,0.59,-11.76557477,0.0003,387549,4.569456577301025,0.006123353727161884,150.0,2584,0.0021377147641032934,387650,3616
51,-0.5648094415664673,0.56,-11.95588335,0.0003,388149,4.171847820281982,0.0034710608888417482,150.0,2588,0.002091353526338935,388250,3627
51,-1.003994107246399,0.57,-11.939847630000001,0.0003,388749,4.439626693725586,0.005744594149291515,150.0,2592,0.002084486884996295,388850,3638
51,-2.0938003063201904,0.57,-12.070497600000001,0.0003,389349,4.331298828125,0.0031806412152945995,150.0,2596,0.002076186938211322,389450,3649
51,-2.6284019947052,0.58,-12.11518105,0.0003,389949,4.463705539703369,0.004513928666710854,150.0,2600,0.002155546797439456,390050,3660
51,1.2142155170440674,0.56,-12.081669519999998,0.0003,390549,4.656744956970215,0.005269216373562813,150.0,2604,0.002130556618794799,390650,3671
51,2.2673585414886475,0.58,-10.821477680000001,0.0003,391149,4.618327617645264,0.012347016483545303,150.0,2608,0.0021312374155968428,391250,3683
51,-0.19505435228347778,0.59,-10.68105851,0.0003,391749,4.521149158477783,0.00856938399374485,150.0,2612,0.002158236224204302,391850,3693
51,-2.426964044570923,0.58,-10.683604099999998,0.0003,392349,4.193382263183594,0.004734461195766926,150.0,2616,0.00214274600148201,392450,3704
51,-3.2078394889831543,0.6,-10.568316580000003,0.0003,392949,4.396450996398926,0.005822598002851009,150.0,2620,0.0021249845158308744,393050,3715
51,-0.5938847064971924,0.59,-10.627815090000004,0.0003,393549,4.506804943084717,0.01267494447529316,150.0,2624,0.0020581174176186323,393650,3726
51,7.660492420196533,0.58,-10.514159659999997,0.0003,394149,4.812208652496338,0.007040407508611679,150.0,2628,0.002089178655296564,394250,3736
51,0.6036495566368103,0.59,-10.744564770000002,0.0003,394749,4.593490123748779,0.007045489735901356,150.0,2632,0.002093230141326785,394850,3747
51,-2.388467788696289,0.56,-10.99467559,0.0003,395349,4.18632698059082,0.0038352019619196653,150.0,2636,0.0020842752419412136,395450,3758
52,-4.546995162963867,0.56,-10.988176,0.0003,395949,4.147987365722656,0.004983799532055855,150.0,2640,0.002081753220409155,396050,3770
52,2.459686279296875,0.57,-10.865273120000001,0.0003,396549,4.464632987976074,0.01114898081868887,150.0,2644,0.002076528500765562,396650,3781
52,-4.548975944519043,0.57,-10.87776433,0.0003,397149,4.173791885375977,0.004354503005743027,150.0,2648,0.002114366739988327,397250,3792
52,1.866180658340454,0.59,-10.876446150000001,0.0003,397749,4.3348283767700195,0.004939298611134291,150.0,2652,0.0020524400752037764,397850,3803
52,-2.730578899383545,0.57,-10.929731749999998,0.0003,398349,4.229517936706543,0.004998825956135988,150.0,2656,0.0020387812983244658,398450,3814
52,-1.8609291315078735,0.56,-12.25772164,0.0003,398949,4.140383720397949,0.009223274886608124,150.0,2660,0.002050224458798766,399050,3825
52,0.03737223148345947,0.57,-12.14650198,0.0003,399549,4.2567033767700195,0.005525967571884394,150.0,2664,0.002079314785078168,399650,3837
